%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
         0.048781       0.17778384        0.0281583       -4497.1683        2.7727868       0.45001719        15502.832        2.7727868       0.45001719 
         0.048781       0.18766072       0.02972265       -4496.5771        2.9613784       0.49384656        15503.423        2.9613784       0.49384656 
         0.048781        0.1975376         0.031287       -4495.9756        3.1436714       0.52383331        15504.024        3.1436714       0.52383331 
         0.048781       0.20741448       0.03285135       -4495.3072        3.3483434       0.53750617        15504.693        3.3483434       0.53750617 
         0.048781       0.21729136        0.0344157       -4494.5949        3.5394992       0.57357651        15505.405        3.5394992       0.57357651 
         0.048781       0.22716824       0.03598005       -4493.8547        3.8108849       0.61020258        15506.145        3.8108849       0.61020258 
         0.048781       0.23704512        0.0375444       -4493.1306          4.06555       0.66940387        15506.869          4.06555       0.66940387 
         0.048781         0.246922       0.03910875       -4492.3144        4.4301441       0.70654895        15507.686        4.4301441       0.70654895 
         0.048781       0.25679888        0.0406731       -4491.3808        4.9104554       0.81376926        15508.619        4.9104554       0.81376926 
         0.048781       0.26667576       0.04223745       -4490.6216        5.3816574       0.88503626        15509.378        5.3816574       0.88503626 
         0.048781       0.27655264        0.0438018        -4489.727        5.9611734         1.010535        15510.273        5.9611734         1.010535 
         0.048781       0.28642952       0.04536615       -4488.8349        6.5496203        1.0825815        15511.165        6.5496203        1.0825815 
         0.048781        0.2963064        0.0469305       -4487.7405        7.4745505        1.2639214         15512.26        7.4745505        1.2639214 
         0.048781       0.30618328       0.04849485       -4486.8471        8.7727112        1.4905453        15513.153        8.7727112        1.4905453 
         0.048781       0.31606016        0.0500592       -4485.7946        10.249972        1.5921163        15514.205        10.249972        1.5921163 
         0.048781       0.32593704       0.05162355       -4484.3143        11.880937        2.0041069        15515.686        11.880937        2.0041069 
         0.048781       0.33581392        0.0531879       -4485.0335        14.533869        4.0520255        15514.966        14.533869        4.0520255 
         0.048781        0.3456908       0.05475225        -4600.919        102.43623        9.7261892        15399.081        102.43623        9.7261892 
         0.048781       0.35556768        0.0563166       -4479.7707        22.394368        3.5480931        15520.229        22.394368        3.5480931 
         0.048781       0.36544456       0.05788095       -4478.0104        28.233744        4.2821112         15521.99        28.233744        4.2821112 
         0.048781       0.37532144        0.0594453       -4474.9977        36.640657        5.4517384        15525.002        36.640657        5.4517384 
         0.048781       0.38519832       0.06100965       -4470.2139        47.548729        7.0551556        15529.786        47.548729        7.0551556 
         0.048781        0.3950752         0.062574       -4462.4889        61.170882        9.4416868        15537.511        61.170882        9.4416868 
         0.048781       0.40495208       0.06413835       -4449.8158        76.529782        11.909208        15550.184        76.529782        11.909208 
         0.048781       0.41482896        0.0657027       -4445.8871        96.252514        9.8451882        15554.113        96.252514        9.8451882 
         0.048781       0.42470584       0.06726705       -4408.6827        106.86584        16.839446        15591.317        106.86584        16.839446 
         0.048781       0.43458272        0.0688314       -4381.7593        118.49738        18.648568        15618.241        118.49738        18.648568 
         0.048781        0.4444596       0.07039575       -4352.6256        127.02014        19.992431        15647.374        127.02014        19.992431 
         0.048781       0.45433648        0.0719601       -4322.0207         132.8921        20.963707        15677.979         132.8921        20.963707 
         0.048781       0.46421336       0.07352445       -4290.9447        136.48055        21.492024        15709.055        136.48055        21.492024 
         0.048781       0.47409024        0.0750888       -4260.0464        138.37626        21.796085        15739.954        138.37626        21.796085 
         0.048781       0.48396712       0.07665315       -4229.3761        138.96216        21.885797        15770.624        138.96216        21.885797 
         0.048781         0.493844        0.0782175       -4199.0213        138.73789        21.882186        15800.979        138.73789        21.882186 
         0.048781       0.50372088       0.07978185       -4169.2112        137.95126        21.759994        15830.789        137.95126        21.759994 
         0.048781       0.51359776        0.0813462       -4139.8951        136.72366        21.576101        15860.105        136.72366        21.576101 
         0.048781       0.52347464       0.08291055       -4111.1063        135.21262        21.343597        15888.894        135.21262        21.343597 
         0.048781       0.53335152        0.0844749       -4082.8136        133.52552        21.081751        15917.186        133.52552        21.081751 
         0.048781        0.5432284       0.08603925       -4055.0085        131.73312         20.79792        15944.991        131.73312         20.79792 
         0.048781       0.55310528        0.0876036       -4027.6596        129.88241        20.536529         15972.34        129.88241        20.536529 
         0.048781       0.56298216       0.08916795       -4000.7278        128.02275        20.240232        15999.272        128.02275        20.240232 
         0.048781       0.57285904        0.0907323       -3974.2508         126.1548        19.948737        16025.749         126.1548        19.948737 
         0.048781       0.58273592       0.09229665       -3948.1783        124.31836        19.665941        16051.822        124.31836        19.665941 
         0.048781        0.5926128         0.093861       -3922.5235        122.51138        19.381651        16077.477        122.51138        19.381651 
         0.048781       0.60248968       0.09542535       -3897.2629        120.74428        19.114518        16102.737        120.74428        19.114518 
         0.048781       0.61236656        0.0969897       -3872.3581        119.02693        18.841538        16127.642        119.02693        18.841538 
         0.048781       0.62224344       0.09855405       -3847.8096        117.35549        18.579399         16152.19        117.35549        18.579399 
         0.048781       0.63212032        0.1001184       -3823.6091        115.74903        18.326984        16176.391        115.74903        18.326984 
         0.048781        0.6419972       0.10168275       -3799.7306        114.16974        18.077612        16200.269        114.16974        18.077612 
         0.048781       0.65187408        0.1032471       -3776.1756        112.64203        17.837239        16223.824        112.64203        17.837239 
         0.048781       0.66175096       0.10481145       -3752.9538         111.1581        17.600437        16247.046         111.1581        17.600437 
         0.048781       0.67162784        0.1063758       -3730.0164        109.72083        17.373857        16269.984        109.72083        17.373857 
         0.048781       0.68150472       0.10794015        -3707.396         108.3216        17.152287        16292.604         108.3216        17.152287 
         0.048781        0.6913816        0.1095045       -3685.0658        106.96493         16.93789        16314.934        106.96493         16.93789 
         0.048781       0.70125848       0.11106885       -3662.9948        105.63602        16.728286        16337.005        105.63602        16.728286 
         0.048781       0.71113536        0.1126332       -3641.2063        104.36426        16.525372        16358.794        104.36426        16.525372 
         0.048781       0.72101224       0.11419755       -3619.6674        103.11993        16.328153        16380.333        103.11993        16.328153 
         0.048781       0.73088912        0.1157619       -3598.3812        101.90674        16.136746        16401.619        101.90674        16.136746 
         0.048781         0.740766       0.11732625       -3577.3495        100.72942        15.949344         16422.65        100.72942        15.949344 
         0.048781       0.75064288        0.1188906       -3556.5576        99.589974        15.768295        16443.442        99.589974        15.768295 
         0.048781       0.76051976       0.12045495       -3536.0012        98.474183        15.592651        16463.999        98.474183        15.592651 
         0.048781       0.77039664        0.1220193       -3515.6718        97.390645          15.4216        16484.328        97.390645          15.4216 
         0.048781       0.78027352       0.12358365       -3495.5639        96.335414        15.255459        16504.436        96.335414        15.255459 
         0.048781        0.7901504         0.125148       -3475.6755        95.307427        15.094017        16524.325        95.307427        15.094017 
         0.048781       0.80002728       0.12671235       -3455.9947        94.306411        14.935159        16544.005        94.306411        14.935159 
         0.048781       0.80990416        0.1282767       -3436.5184         93.32854         14.78076        16563.482         93.32854         14.78076 
         0.048781       0.81978104       0.12984105       -3417.2437        92.370083        14.631299        16582.756        92.370083        14.631299 
         0.048781       0.82965792        0.1314054       -3398.1685        91.436138        14.482981        16601.831        91.436138        14.482981 
         0.048781        0.8395348       0.13296975       -3379.2823        90.523641        14.338555        16620.718        90.523641        14.338555 
         0.048781       0.84941168        0.1345341       -3360.5834        89.633265         14.19743        16639.417        89.633265         14.19743 
         0.048781       0.85928856       0.13609845       -3342.0679         88.76115        14.059204        16657.932         88.76115        14.059204 
         0.048781       0.86916544        0.1376628         -3323.73        87.911109        13.924977         16676.27        87.911109        13.924977 
         0.048781       0.87904232       0.13922715       -3305.5675        87.078679        13.792853        16694.433        87.078679        13.792853 
         0.048781        0.8889192        0.1407915       -3287.5775        86.265588         13.66356        16712.423        86.265588         13.66356 
         0.048781       0.89879608       0.14235585       -3269.7514        85.469604        13.537422        16730.249        85.469604        13.537422 
         0.048781       0.90867296        0.1439202       -3252.0897        84.690683         13.41463         16747.91        84.690683         13.41463 
         0.048781       0.91854984       0.14548455       -3234.5872        83.927092        13.293675        16765.413        83.927092        13.293675 
         0.048781       0.92842672        0.1470489       -3217.2434        83.181223        13.175041        16782.757        83.181223        13.175041 
         0.048781        0.9383036       0.14861325       -3200.0512        82.449021        13.059025        16799.949        82.449021        13.059025 
         0.048781       0.94818048        0.1501776        -3183.009        81.733793        12.945242        16816.991        81.733793        12.945242 
         0.048781       0.95805736       0.15174195       -3166.1157        81.029724        12.833913        16833.884        81.029724        12.833913 
         0.048781       0.96793424        0.1533063       -3149.3651        80.339811        12.724586        16850.635        80.339811        12.724586 
         0.048781       0.97781112       0.15487065       -3132.7571         79.66384        12.617542        16867.243         79.66384        12.617542 
         0.048781         0.987688         0.156435       -3116.2882        78.999288        12.511728        16883.712        78.999288        12.511728 


